,510020.SH,510150.SH,510190.SH,510130.SH,510050.SH,510060.SH,510110.SH,510170.SH,510180.SH,510880.SH,510010.SH,510090.SH,510030.SH,510070.SH,510160.SH
2015-09-08,0.897072072072,1.1125833784,1.02931266846,0.995762379346,0.836080929187,0.880762190048,0.780675675676,0.888635994147,0.89285188782,0.998860144712,0.867953857482,0.886392772114,0.917648739376,1.07863420705,0.971262222886
2015-09-09,0.911936936937,1.12862808725,1.05129716981,1.01836302284,0.847963389177,0.894241970378,0.792567567568,0.919850430824,0.908860833995,1.01694915254,0.882516567128,0.901288077651,0.929076494536,1.09932332581,0.990968127193
2015-09-10,0.907882882883,1.11402559942,1.03579851752,1.00172643804,0.847187282556,0.890996838076,0.790945945946,0.90017883271,0.902298343192,0.998463673308,0.877035097767,0.898907270618,0.929862152703,1.08602317804,0.977756214078
2015-09-11,0.90731981982,1.11375518298,1.03318733154,1.00211881033,0.842209495263,0.883258445665,0.785810810811,0.898715655991,0.899178952944,0.995093666369,0.873435326843,0.897564251267,0.924719662881,1.08267869643,0.972755094424
2015-09-14,0.91509009009,1.08671353885,1.01322439353,0.977006984227,0.854466627415,0.887834914295,0.793918918919,0.85888473419,0.898678673376,0.967142432352,0.877935040497,0.90171540199,0.939861438469,1.07598973322,0.969769351347
2015-09-15,0.888963963964,1.03767802416,0.971276954178,0.918621988543,0.834555478242,0.86145781328,0.776891891892,0.808811575354,0.864247667814,0.929378531073,0.847909678475,0.875465478298,0.920791372045,1.02862254025,0.92632678958
2015-09-16,0.922522522523,1.1027582477,1.02737533693,0.977477830966,0.859444414709,0.890164752871,0.79722972973,0.866363192977,0.902445484241,0.976558628209,0.879734925959,0.904889811367,0.941361331333,1.07995644396,0.974770471001
2015-09-17,0.897635135135,1.06471966829,1.00160040431,0.953229223888,0.841834823101,0.874438342486,0.780945945946,0.84620386929,0.881963450163,0.95242343146,0.862472388121,0.884500335755,0.924433969002,1.0500116668,0.953422408002
2015-09-18,0.900900900901,1.07120966288,1.00606469003,0.957937691281,0.843360274046,0.874188716925,0.780945945946,0.852219151358,0.88520055325,0.955842997324,0.863372330852,0.885721262438,0.924219698593,1.05662285137,0.954318130925
2015-09-21,0.906644144144,1.09653866955,1.02804919137,0.98171545162,0.849087405663,0.881511066733,0.783648648649,0.871890749472,0.89779582708,0.969422142928,0.872453571136,0.894695073561,0.92786229555,1.07995644396,0.965514667463
2015-09-22,0.911486486486,1.10420046872,1.03613544474,0.990426116299,0.857918963764,0.886753203528,0.79472972973,0.884571614372,0.906683146464,0.97621171573,0.879734925959,0.901837494658,0.9367188058,1.08602317804,0.970142569232
2015-09-23,0.887612612613,1.0831079863,1.01288746631,0.967511574982,0.836080929187,0.864203694458,0.776081081081,0.857746707852,0.884523704423,0.950887104768,0.85699091876,0.87973872169,0.914934647525,1.06533405927,0.941554079271
2015-09-24,0.892454954955,1.09383450514,1.01996293801,0.976536137487,0.839533265536,0.866616741554,0.778783783784,0.868314095269,0.889909066831,0.959609475667,0.860672502659,0.882791038398,0.917863009785,1.0713230147,0.947077703964
2015-09-25,0.891103603604,1.06769424914,1.00320080863,0.950953464647,0.837606380132,0.860292893992,0.779864864865,0.847667046009,0.879726906212,0.945980771137,0.851509449399,0.876259080642,0.91929147918,1.05195613285,0.93334328581
2015-09-28,0.886486486486,1.07842076798,1.0070754717,0.958330063564,0.832628592838,0.854551506074,0.775472972973,0.852219151358,0.878932344545,0.950143720884,0.850609506668,0.875770709969,0.913220484251,1.05802286692,0.930581473464
2015-09-29,0.869031531532,1.06057328286,0.99090296496,0.93831907714,0.816544452176,0.836744882676,0.7625,0.826532271175,0.861363703246,0.930171473882,0.83424691156,0.860448080093,0.897293050496,1.03663374037,0.909009479734
2015-09-30,0.877252252252,1.06589147287,0.995114555256,0.943969238013,0.823823797035,0.844566483608,0.767364864865,0.829621199805,0.868073335099,0.938447814451,0.842428209114,0.869727122886,0.904149703593,1.03865598507,0.914383817273
2015-10-08,0.897072072072,1.10807643771,1.03066037736,0.976850035314,0.840684044318,0.864037277417,0.780675675676,0.860347910909,0.890703628498,0.963375954009,0.86157244539,0.888041023137,0.917863009785,1.07466749631,0.942449802195
2015-10-09,0.905292792793,1.11700018028,1.04253706199,0.991838656517,0.851014291067,0.874022299884,0.792837837838,0.880019509023,0.90276919455,0.974675389038,0.872453571136,0.897381112264,0.927362331262,1.08664540717,0.951183100694
2015-10-12,0.930968468468,1.14431224085,1.07420822102,1.02283606686,0.875153883209,0.900482609419,0.814527027027,0.914810599902,0.929754863012,1.00753295669,0.898879162235,0.921555460595,0.948646525248,1.11666796298,0.983130551616
2015-10-13,0.927815315315,1.14936001442,1.07841981132,1.02911402339,0.870550768078,0.897736728241,0.809121621622,0.9112339457,0.928989729555,1.00792942809,0.896179334042,0.919418838899,0.943075494608,1.12063467372,0.980891244308
2015-10-14,0.923986486486,1.13304488913,1.0667958221,1.01545946794,0.86404752984,0.889915127309,0.802364864865,0.908307592261,0.92016126659,0.99430072356,0.887998036489,0.910872352115,0.935004642526,1.10469005211,0.969918638501
2015-10-15,0.939189189189,1.16306111412,1.09358153639,1.04041434513,0.880506342664,0.908221001831,0.816689189189,0.933994472444,0.939878167211,1.01888195064,0.906160517058,0.928209511019,0.949432183415,1.13463482928,0.992237068
2015-10-16,0.949099099099,1.17964665585,1.10781671159,1.05995448482,0.890087245089,0.920951905475,0.824594594595,0.948138514063,0.953032577028,1.03434433541,0.91712345578,0.939319943837,0.957931576316,1.15400171113,1.00559826827
2015-10-19,0.94268018018,1.18559581756,1.10874326146,1.0616024484,0.888160359685,0.91562656016,0.824864864865,0.946025036579,0.952238015362,1.03850728516,0.914341814612,0.9365728588,0.955288907935,1.15267947422,1.00134358438
2015-10-20,0.947184684685,1.19424914368,1.12323113208,1.07627717178,0.895065032382,0.928939923448,0.827297297297,0.952040318647,0.962008181042,1.04455347408,0.925304753334,0.945851901593,0.961359902864,1.17064634051,1.01380906173
2015-10-21,0.940765765766,1.14169821525,1.08675876011,1.02087420545,0.896215811165,0.922366450325,0.827567567568,0.901154283856,0.943615549866,1.01506591337,0.913441871881,0.937549600147,0.966788086565,1.13401260014,0.988355602
